dataset,newviol,year,month,date,dept,muni,perp1,pdesc1,perp2,pdesc2
Rescate,Killing,1982,11,1982-11-01,SAN SALVADOR,MEJICANOS,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1982,11,1982-11-01,LA LIBERTAD,QUEZALTEPEQUE,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1985,2,1985-02-02,SANTA ANA,UNKNOWN,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1982,11,1982-11-01,SANTA ANA,SANTA ANA,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1983,10,1983-10-26,SAN SALVADOR,SAN SALVADOR,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1986,8,1986-08-11,SAN SALVADOR,SAN SALVADOR,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1982,12,1982-12-09,SAN SALVADOR,SOYAPANGO,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1988,5,1988-05-26,SAN SALVADOR,SAN SALVADOR,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1982,11,1982-11-01,CHALATENANGO,LA LAGUNA,ARMY,ARMY,UNKNOWN,UNKNOWN
Rescate,Killing,1982,11,1982-11-01,CHALATENANGO,LA LAGUNA,ARMY,ARMY,UNKNOWN,UNKNOWN
Rescate,Killing,1982,11,1982-11-01,CUSCATLAN,SUCHITOTO,ARMY,ARMY,UNKNOWN,UNKNOWN
Rescate,Killing,1983,10,1983-10-28,SAN SALVADOR,ILOPANGO,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1983,2,1983-02-22,SONSONATE,SAN ANTONIO DEL MONTE,ARMY,ARMY,OTHER,OTHER
Rescate,Killing,1982,11,1982-11-01,CUSCATLAN,SAN JOSE GUAYABAL,ARMY,ARMY,UNKNOWN,UNKNOWN
Rescate,Killing,1983,2,1983-02-22,SONSONATE,SAN ANTONIO DEL MONTE,ARMY,ARMY,OTHER,OTHER
Rescate,Killing,1982,11,1982-11-01,CUSCATLAN,SUCHITOTO,ARMY,ARMY,UNKNOWN,UNKNOWN
Rescate,Killing,1986,5,1986-05-01,CABANAS,CINQUERA,NATIONAL GUARD,NATIONAL GUARD,UNKNOWN,UNKNOWN
Rescate,Killing,1983,3,1983-03-26,SAN SALVADOR,SAN SALVADOR,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1983,11,1983-11-01,SAN SALVADOR,CUSCATANCINGO,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1983,11,1983-11-01,SANTA ANA,SANTA ANA,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1988,5,1988-05-28,SAN MIGUEL,SAN MIGUEL,ARMY,BIRI ARCE,UNKNOWN,UNKNOWN
Rescate,Killing,1983,11,1983-11-01,SANTA ANA,UNKNOWN,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1983,2,1983-02-23,SAN MIGUEL,CHAPELTIQUE,DEATH SQUAD,DEATH SQUAD,DEATH SQUAD,DEATH SQUAD
Rescate,Killing,1990,4,1990-04-20,SANTA ANA,SANTA ANA,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1983,11,1983-11-01,CUSCATLAN,SAN JOSE GUAYABAL,ARMY,ARMY,UNKNOWN,UNKNOWN
Rescate,Killing,1982,12,1982-12-14,SAN SALVADOR,SOYAPANGO,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1983,11,1983-11-01,CUSCATLAN,SAN JOSE GUAYABAL,ARMY,ARMY,UNKNOWN,UNKNOWN
Rescate,Killing,1983,11,1983-11-01,CUSCATLAN,SAN JOSE GUAYABAL,ARMY,ARMY,UNKNOWN,UNKNOWN
Rescate,Killing,1983,11,1983-11-01,CUSCATLAN,SAN JOSE GUAYABAL,ARMY,ARMY,UNKNOWN,UNKNOWN
Rescate,Killing,1983,11,1983-11-01,CUSCATLAN,SAN JOSE GUAYABAL,ARMY,ARMY,UNKNOWN,UNKNOWN
Rescate,Killing,1982,11,1982-11-05,SAN MIGUEL,MONCAGUA,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1982,11,1982-11-05,SAN MIGUEL,MONCAGUA,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1984,4,1984-04-04,CUSCATLAN,SUCHITOTO,ARMY,ARMY,UNKNOWN,UNKNOWN
Rescate,Killing,1990,4,1990-04-23,SAN SALVADOR,APOPA,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1982,11,1982-11-06,LA LIBERTAD,ANTIGUO CUSCATLAN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
Rescate,Killing,1987,10,1987-10-15,CHALATENANGO,NUEVA CONCEPCION,FMLN,FMLN,UNKNOWN,UNKNOWN
Rescate,Killing,1987,10,1987-10-15,CHALATENANGO,NUEVA CONCEPCION,FMLN,FMLN,UNKNOWN,UNKNOWN
Rescate,Killing,1984,4,1984-04-04,CUSCATLAN,SUCHITOTO,ARMY,ARMY,UNKNOWN,UNKNOWN
Rescate,Killing,1987,3,1987-03-06,LA LIBERTAD,CIUDAD ARCE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
Rescate,Killing,1985,4,1985-04-01,CUSCATLAN,UNKNOWN,ARMY,ARMY,UNKNOWN,UNKNOWN
Rescate,Killing,1984,4,1984-04-04,CUSCATLAN,SUCHITOTO,ARMY,ARMY,UNKNOWN,UNKNOWN
Rescate,Killing,1988,6,1988-06-01,SONSONATE,JUYUA,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1983,3,1983-03-29,LA LIBERTAD,UNKNOWN,NATIONAL POLICE,NATIONAL POLICE,ARMY,ARMY
Rescate,Killing,1983,11,1983-11-02,SAN VICENTE,UNKNOWN,ARMY,ARMY,UNKNOWN,UNKNOWN
Rescate,Killing,1983,11,1983-11-02,SAN VICENTE,UNKNOWN,ARMY,ARMY,UNKNOWN,UNKNOWN
Rescate,Killing,1982,11,1982-11-11,SAN SALVADOR,SAN SALVADOR,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
Rescate,Killing,1982,11,1982-11-11,LA PAZ,ZACATECOLUCA,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1982,11,1982-11-11,MORAZAN,JOCOAITIQUE-SENSEMBRA,ARMY,ARMY,UNKNOWN,UNKNOWN
Rescate,Killing,1987,10,1987-10-21,CHALATENANGO,ARCATAO,ARMY,MILITARY DETACHMENT NO. 1,UNKNOWN,UNKNOWN
Rescate,Killing,1983,11,1983-11-04,SAN SALVADOR,UNKNOWN,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1982,11,1982-11-11,MORAZAN,JOCOAITIQUE-SENSEMBRA,ARMY,ARMY,UNKNOWN,UNKNOWN
Rescate,Killing,1984,4,1984-04-04,CUSCATLAN,SUCHITOTO,ARMY,ARMY,UNKNOWN,UNKNOWN
Rescate,Killing,1984,4,1984-04-04,CUSCATLAN,SUCHITOTO,ARMY,ARMY,UNKNOWN,UNKNOWN
Rescate,Killing,1984,4,1984-04-04,CUSCATLAN,SUCHITOTO,ARMY,ARMY,UNKNOWN,UNKNOWN
Rescate,Killing,1984,4,1984-04-04,CUSCATLAN,SUCHITOTO,ARMY,ARMY,UNKNOWN,UNKNOWN
Rescate,Killing,1983,11,1983-11-04,CUSCATLAN,SUCHITOTO,ARMY,BIRI ATLACATL,ARMY,AIR FORCE
Rescate,Killing,1983,2,1983-02-25,SAN SALVADOR,SAN SALVADOR,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1982,11,1982-11-12,LA PAZ,ZACATECOLUCA,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1983,11,1983-11-04,CUSCATLAN,SUCHITOTO,ARMY,BIRI ATLACATL,ARMY,AIR FORCE
Rescate,Killing,1987,10,1987-10-21,UNKNOWN,UNKNOWN,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1983,2,1983-02-28,CABANAS,VICTORIA,ARMY,BIRI ATLACATL,UNKNOWN,UNKNOWN
Rescate,Killing,1983,2,1983-02-28,CABANAS,VICTORIA,ARMY,BIRI ATLACATL,UNKNOWN,UNKNOWN
Rescate,Killing,1982,11,1982-11-13,LA PAZ,ZACATECOLUCA,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1982,11,1982-11-13,SAN SALVADOR,SAN SALVADOR,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1983,2,1983-02-25,CABANAS,CINQUERA,ARMY,ARMY,UNKNOWN,UNKNOWN
Rescate,Killing,1985,2,1985-02-17,SAN SALVADOR,PANCHIMALCO,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1986,3,1986-03-27,MORAZAN,CACAOPERA,ARMY,MILITARY DETACHMENT NO. 4,UNKNOWN,UNKNOWN
Rescate,Killing,1989,11,1989-11-29,SAN SALVADOR,SAN SALVADOR,NATIONAL POLICE,NATIONAL POLICE,UNKNOWN,UNKNOWN
Rescate,Killing,1983,2,1983-02-26,SAN SALVADOR,PANCHIMALCO,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1983,2,1983-02-26,SAN SALVADOR,PANCHIMALCO,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1983,11,1983-11-05,CUSCATLAN,SUCHITOTO,ARMY,ARMY,UNKNOWN,UNKNOWN
Rescate,Killing,1984,4,1984-04-04,CUSCATLAN,SUCHITOTO,ARMY,ARMY,UNKNOWN,UNKNOWN
Rescate,Killing,1983,4,1983-04-01,SANTA ANA,CHALCHUAPA,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1982,11,1982-11-16,SAN SALVADOR,SAN SALVADOR,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1982,11,1982-11-16,SAN SALVADOR,SOYAPANGO,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1982,11,1982-11-16,SANTA ANA,SANTA ANA,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1985,2,1985-02-18,LA PAZ,SANTIAGO NONUALCO,FMLN,FMLN,UNKNOWN,UNKNOWN
Rescate,Killing,1983,11,1983-11-05,UNKNOWN,UNKNOWN,ARMY,BIRI BELLOSO,UNKNOWN,UNKNOWN
Rescate,Killing,1985,2,1985-02-20,SANTA ANA,SANTA ROSA GUACHIPILIN,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1983,6,1983-06-12,SAN SALVADOR,SOYAPANGO,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1982,12,1982-12-26,SAN SALVADOR,DELGADO,ARMY,ARMY,UNKNOWN,UNKNOWN
Rescate,Killing,1982,11,1982-11-16,CHALATENANGO,NUEVA CONCEPCION,ARMY,ARMY,UNKNOWN,UNKNOWN
Rescate,Killing,1984,8,1984-08-29,CHALATENANGO,LAS FLORES,ARMY,BIRI ATLACATL,ARMY,AIR FORCE
Rescate,Killing,1984,4,1984-04-04,CUSCATLAN,SUCHITOTO,ARMY,ARMY,UNKNOWN,UNKNOWN
Rescate,Killing,1982,11,1982-11-16,CHALATENANGO,NUEVA CONCEPCION,ARMY,ARMY,UNKNOWN,UNKNOWN
Rescate,Killing,1987,10,1987-10-26,SAN SALVADOR,MEJICANOS,OTHER,OTHER,UNKNOWN,UNKNOWN
Rescate,Killing,1983,2,1983-02-26,CUSCATLAN,SUCHITOTO,ARMY,ARMY,UNKNOWN,UNKNOWN
Rescate,Killing,1982,11,1982-11-17,SAN SALVADOR,SAN SALVADOR,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
Rescate,Killing,1983,2,1983-02-26,CUSCATLAN,SUCHITOTO,ARMY,ARMY,UNKNOWN,UNKNOWN
Rescate,Killing,1983,2,1983-02-27,SAN SALVADOR,SAN SALVADOR,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1985,2,1985-02-23,LA LIBERTAD,NUEVA SAN SALVADOR-OPICO,FMLN,FMLN,UNKNOWN,UNKNOWN
Rescate,Killing,1982,11,1982-11-17,SAN SALVADOR,SOYAPANGO,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1984,8,1984-08-29,CHALATENANGO,LAS FLORES,ARMY,BIRI ATLACATL,ARMY,AIR FORCE
Rescate,Killing,1984,4,1984-04-05,CUSCATLAN,SUCHITOTO,ARMY,BIRI ATLACATL,ARMY,BIRI BRACAMONTE
Rescate,Killing,1984,4,1984-04-05,CUSCATLAN,SUCHITOTO,ARMY,BIRI ATLACATL,ARMY,BIRI BRACAMONTE
Rescate,Killing,1984,4,1984-04-05,CUSCATLAN,SUCHITOTO,ARMY,BIRI ATLACATL,ARMY,BIRI BRACAMONTE
Rescate,Killing,1984,4,1984-04-05,CUSCATLAN,SUCHITOTO,ARMY,BIRI ATLACATL,ARMY,BIRI BRACAMONTE
Rescate,Killing,1986,6,1986-06-01,CABANAS,JUTIAPA,ARMY,MILITARY DETACHMENT NO. 2,UNKNOWN,UNKNOWN
Rescate,Killing,1989,12,1989-12-05,SAN MIGUEL,EL TRANSITO,FMLN,FMLN,UNKNOWN,UNKNOWN
Rescate,Killing,1983,2,1983-02-28,SANTA ANA,METAPAN,FMLN,FMLN,UNKNOWN,UNKNOWN
Rescate,Killing,1983,2,1983-02-28,SANTA ANA,METAPAN,FMLN,FMLN,UNKNOWN,UNKNOWN
Rescate,Killing,1983,2,1983-02-28,SANTA ANA,METAPAN,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1983,2,1983-02-28,SANTA ANA,METAPAN,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1983,2,1983-02-28,SANTA ANA,CHALCHUAPA,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1983,11,1983-11-09,LA LIBERTAD,ZARAGOZA,PARAMILITARY,CIVIL DEFENSE,UNKNOWN,UNKNOWN
Rescate,Killing,1984,4,1984-04-05,CUSCATLAN,SUCHITOTO,ARMY,BIRI ATLACATL,ARMY,BIRI BRACAMONTE
Rescate,Killing,1987,11,1987-11-05,SAN SALVADOR,SAN MARTIN,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1984,4,1984-04-05,CUSCATLAN,SUCHITOTO,ARMY,BIRI ATLACATL,ARMY,BIRI BRACAMONTE
Rescate,Killing,1983,4,1983-04-01,SAN SALVADOR,SAN SALVADOR,NATIONAL GUARD,NATIONAL GUARD,UNKNOWN,UNKNOWN
Rescate,Killing,1983,6,1983-06-17,SAN SALVADOR,SAN SALVADOR,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1983,2,1983-02-28,CABANAS,UNKNOWN,ARMY,ARMY,UNKNOWN,UNKNOWN
Rescate,Killing,1984,4,1984-04-05,CUSCATLAN,SUCHITOTO,ARMY,BIRI ATLACATL,ARMY,BIRI BRACAMONTE
Rescate,Killing,1984,4,1984-04-05,CUSCATLAN,SUCHITOTO,ARMY,BIRI ATLACATL,ARMY,BIRI BRACAMONTE
Rescate,Killing,1984,4,1984-04-05,CUSCATLAN,SUCHITOTO,ARMY,BIRI ATLACATL,ARMY,BIRI BRACAMONTE
Rescate,Killing,1982,12,1982-12-29,SAN SALVADOR,CUSCATANCINGO,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1985,4,1985-04-10,SAN SALVADOR,APOPA,PARAMILITARY,CIVIL DEFENSE,UNKNOWN,UNKNOWN
Rescate,Killing,1987,11,1987-11-13,SAN MIGUEL,CAROLINA,OTHER,OTHER,UNKNOWN,UNKNOWN
Rescate,Killing,1984,8,1984-08-29,CHALATENANGO,LAS FLORES,ARMY,ARMY,ARMY,BIRI ATLACATL
Rescate,Killing,1987,11,1987-11-06,SAN SALVADOR,APOPA,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1983,3,1983-03-01,CUSCATLAN,SUCHITOTO,ARMY,ARMY,UNKNOWN,UNKNOWN
Rescate,Killing,1983,3,1983-03-01,SANTA ANA,SANTA ANA,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1985,5,1985-05-11,SAN SALVADOR,SOYAPANGO,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1984,11,1984-11-01,USULUTAN,SAN AGUSTIN,ARMY,ARMY,UNKNOWN,UNKNOWN
Rescate,Killing,1987,11,1987-11-06,LA LIBERTAD,UNKNOWN,ARMY,CITFA,UNKNOWN,UNKNOWN
Rescate,Killing,1983,3,1983-03-01,SANTA ANA,SANTA ANA,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1982,11,1982-11-20,SANTA ANA,TEXISTEPEQUE,ARMY,ARMY,UNKNOWN,UNKNOWN
Rescate,Killing,1986,7,1986-07-12,CABANAS,VICTORIA,ARMY,MILITARY DETACHMENT NO. 2,UNKNOWN,UNKNOWN
Rescate,Killing,1986,7,1986-07-12,CABANAS,VICTORIA,ARMY,MILITARY DETACHMENT NO. 2,UNKNOWN,UNKNOWN
Rescate,Killing,1986,7,1986-07-12,CABANAS,VICTORIA,ARMY,MILITARY DETACHMENT NO. 2,UNKNOWN,UNKNOWN
Rescate,Killing,1982,11,1982-11-20,SANTA ANA,TEXISTEPEQUE,ARMY,ARMY,UNKNOWN,UNKNOWN
Rescate,Killing,1982,11,1982-11-20,SANTA ANA,TEXISTEPEQUE,ARMY,ARMY,UNKNOWN,UNKNOWN
Rescate,Killing,1983,6,1983-06-19,SAN SALVADOR,SOYAPANGO,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1984,8,1984-08-29,CHALATENANGO,NUEVA CONCEPCION,ARMY,ARMY,UNKNOWN,UNKNOWN
Rescate,Killing,1985,2,1985-02-28,USULUTAN,JIQUILISCO,ARMY,ARMY,UNKNOWN,UNKNOWN
Rescate,Killing,1983,3,1983-03-01,SAN SALVADOR,CUSCATANCINGO,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1985,3,1985-03-03,SAN SALVADOR,UNKNOWN,ARMY,ARMY,UNKNOWN,UNKNOWN
Rescate,Killing,1983,3,1983-03-01,SANTA ANA,SANTA ROSA GUACHIPILIN,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1985,4,1985-04-13,CUSCATLAN,SUCHITOTO,ARMY,ARMY,UNKNOWN,UNKNOWN
Rescate,Killing,1982,11,1982-11-20,LA PAZ,SAN JUAN NONUALCO,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1982,11,1982-11-20,LA PAZ,SAN JUAN NONUALCO,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1982,11,1982-11-20,LA PAZ,SAN JUAN NONUALCO,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1982,11,1982-11-20,LA PAZ,SAN JUAN NONUALCO,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1984,4,1984-04-05,CUSCATLAN,SUCHITOTO,ARMY,ARMY,UNKNOWN,UNKNOWN
Rescate,Killing,1982,11,1982-11-20,LA PAZ,SAN JUAN NONUALCO,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1982,11,1982-11-20,LA PAZ,SAN JUAN NONUALCO,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1983,11,1983-11-12,SAN MIGUEL,SAN MIGUEL,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1983,6,1983-06-22,SANTA ANA,CHALCHUAPA,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
Rescate,Killing,1984,8,1984-08-31,CUSCATLAN,SUCHITOTO,ARMY,AIR FORCE,UNKNOWN,UNKNOWN
Rescate,Killing,1983,3,1983-03-01,SAN SALVADOR,SAN SALVADOR,FMLN,FMLN,UNKNOWN,UNKNOWN
Rescate,Killing,1983,3,1983-03-01,SAN VICENTE,SAN ESTEBAN CATARINA,FMLN,FMLN,UNKNOWN,UNKNOWN
Rescate,Killing,1984,8,1984-08-31,USULUTAN,SANTA ELENA,ARMY,ARMY,UNKNOWN,UNKNOWN
Rescate,Killing,1989,4,1989-04-05,LA LIBERTAD,ANTIGUO CUSCATLAN,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1988,4,1988-04-14,LA PAZ,ZACATECOLUCA,ARMY,ARMY,UNKNOWN,UNKNOWN
Rescate,Killing,1983,1,1983-01-01,SANTA ANA,METAPAN,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1982,11,1982-11-20,LA PAZ,ZACATECOLUCA,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1982,11,1982-11-20,LA PAZ,ZACATECOLUCA,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1982,11,1982-11-20,SAN SALVADOR,SOYAPANGO,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1987,1,1987-01-29,SAN SALVADOR,SAN SALVADOR,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1984,4,1984-04-05,CUSCATLAN,SUCHITOTO,ARMY,ARMY,UNKNOWN,UNKNOWN
Rescate,Killing,1983,11,1983-11-16,SAN SALVADOR,CUSCATANCINGO,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1985,5,1985-05-17,USULUTAN,JUCUARAN,ARMY,BIRI ATONAL,UNKNOWN,UNKNOWN
Rescate,Killing,1984,9,1984-09-01,SANTA ANA,SANTA ANA,NATIONAL GUARD,NATIONAL GUARD,UNKNOWN,UNKNOWN
Rescate,Killing,1988,2,1988-02-02,SAN SALVADOR,PANCHIMALCO,ARMY,1ST INFANTRY BRIGADE,OTHER,OTHER
Rescate,Killing,1983,3,1983-03-24,SANTA ANA,CHALCHUAPA,NATIONAL POLICE,NATIONAL POLICE,UNKNOWN,UNKNOWN
Rescate,Killing,1983,11,1983-11-18,SAN SALVADOR,SOYAPANGO,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1983,6,1983-06-26,SAN SALVADOR,SAN SALVADOR,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1983,1,1983-01-01,LA LIBERTAD,ANTIGUO CUSCATLAN,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1987,1,1987-01-18,CABANAS,ILOBASCO,NATIONAL POLICE,NATIONAL POLICE,UNKNOWN,UNKNOWN
Rescate,Killing,1982,11,1982-11-22,LA LIBERTAD,NUEVA SAN SALVADOR,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
Rescate,Killing,1985,5,1985-05-18,SAN VICENTE,UNKNOWN,ARMY,AIR FORCE,ARMY,6TH INFANTRY BRIGADE
Rescate,Killing,1988,4,1988-04-19,MORAZAN,TOROLA,ARMY,3RD INFANTRY BRIGADE,UNKNOWN,UNKNOWN
Rescate,Killing,1983,4,1983-04-08,SAN SALVADOR,ILOPANGO,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1983,5,1983-05-17,SANTA ANA,CHALCHUAPA,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1984,9,1984-09-01,SAN VICENTE,SAN VICENTE,ARMY,ARMY,UNKNOWN,UNKNOWN
Rescate,Killing,1983,3,1983-03-03,SAN SALVADOR,MEJICANOS,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1984,9,1984-09-01,SAN VICENTE,UNKNOWN,ARMY,ARMY,UNKNOWN,UNKNOWN
Rescate,Killing,1984,9,1984-09-01,SAN VICENTE,UNKNOWN,ARMY,ARMY,UNKNOWN,UNKNOWN
Rescate,Killing,1985,8,1985-08-08,LA LIBERTAD,ZARAGOZA,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1984,4,1984-04-06,CUSCATLAN,SUCHITOTO,ARMY,ARMY,UNKNOWN,UNKNOWN
Rescate,Killing,1984,4,1984-04-06,CUSCATLAN,SUCHITOTO,ARMY,ARMY,UNKNOWN,UNKNOWN
Rescate,Killing,1984,1,1984-01-24,SAN SALVADOR,SAN SALVADOR,OTHER,OTHER,UNKNOWN,UNKNOWN
Rescate,Killing,1983,1,1983-01-01,SANTA ANA,CANDELARIA DE LA FRONTERA,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1982,11,1982-11-23,SAN SALVADOR,SOYAPANGO,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1984,4,1984-04-06,CUSCATLAN,SUCHITOTO,ARMY,ARMY,UNKNOWN,UNKNOWN
Rescate,Killing,1983,4,1983-04-09,SAN SALVADOR,SOYAPANGO,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1984,4,1984-04-06,CUSCATLAN,SUCHITOTO,ARMY,ARMY,UNKNOWN,UNKNOWN
Rescate,Killing,1983,2,1983-02-07,SAN SALVADOR,SAN SALVADOR,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1983,6,1983-06-28,SAN SALVADOR,SAN SALVADOR,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1983,4,1983-04-23,SAN SALVADOR,SAN SALVADOR,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1983,2,1983-02-07,SAN SALVADOR,ILOPANGO,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1984,6,1984-06-01,CUSCATLAN,SUCHITOTO,ARMY,ARMY,UNKNOWN,UNKNOWN
Rescate,Killing,1985,8,1985-08-10,SANTA ANA,SANTA ANA,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1987,4,1987-04-10,SAN VICENTE,SAN IDELFONSO,FMLN,FMLN,UNKNOWN,UNKNOWN
Rescate,Killing,1983,6,1983-06-29,SAN SALVADOR,SAN SALVADOR,OTHER,OTHER,UNKNOWN,UNKNOWN
